frame_num, time in sec, dominant OF mag, dominant OF ang, pan, tilt, zoom
5, 0.208541875209, nan, 240.034977247, False, False, False
10, 0.417083750417, nan, nan, False, False, False
15, 0.625625625626, nan, nan, False, False, False
20, 0.834167500834, nan, nan, False, False, False
25, 1.04270937604, nan, 136.443588143, False, False, False
30, 1.25125125125, nan, nan, False, False, False
35, 1.45979312646, nan, nan, False, False, False
40, 1.66833500167, nan, 240.211578618, False, False, False
45, 1.87687687688, nan, nan, False, False, False
50, 2.08541875209, nan, 146.021903926, False, False, False
55, 2.29396062729, nan, 117.662453058, False, False, False
60, 2.5025025025, nan, nan, False, False, False
65, 2.71104437771, nan, 156.072827818, False, False, False
70, 2.91958625292, nan, 148.152800004, False, False, False
75, 3.12812812813, nan, nan, False, False, False
80, 3.33667000334, nan, 122.197562063, False, False, False
85, 3.54521187855, nan, 235.681961085, False, False, False
90, 3.75375375375, nan, nan, False, False, False
95, 3.96229562896, nan, nan, False, False, False
100, 4.17083750417, nan, nan, False, False, False
105, 4.37937937938, nan, 231.184363479, False, False, False
110, 4.58792125459, nan, 225.829262943, False, False, False
115, 4.7964631298, nan, 239.062112423, False, False, False
120, 5.00500500501, nan, 248.729234325, False, False, False
125, 5.21354688021, nan, 229.903183915, False, False, False
130, 5.42208875542, nan, 242.413221795, False, False, False
135, 5.63063063063, nan, 247.397347437, False, False, False
140, 5.83917250584, nan, 252.993294103, False, False, False
145, 6.04771438105, nan, nan, False, False, False
150, 6.25625625626, nan, 143.490553857, False, False, False
155, 6.46479813146, nan, 146.915210707, False, False, False
160, 6.67334000667, nan, nan, False, False, False
165, 6.88188188188, 1.92950260639, 282.261392357, False, False, False
170, 7.09042375709, nan, 285.521059157, False, False, False
175, 7.2989656323, nan, 141.569317266, False, False, False
180, 7.50750750751, nan, nan, False, False, False
185, 7.71604938272, nan, 236.159473271, False, False, False
190, 7.92459125792, nan, 63.6804081228, False, False, False
195, 8.13313313313, nan, 265.361182086, False, False, False
200, 8.34167500834, nan, nan, False, False, False
205, 8.55021688355, nan, 94.8402843617, False, False, False
210, 8.75875875876, nan, 129.31538416, False, False, False
215, 8.96730063397, nan, 78.4666953362, False, False, False
220, 9.17584250918, nan, 107.09750279, False, False, False
225, 9.38438438438, nan, 128.731116118, False, False, False
230, 9.59292625959, nan, 135.590156007, False, False, False
235, 9.8014681348, nan, 122.238625161, False, False, False
240, 10.01001001, nan, 124.996956076, False, False, False
245, 10.2185518852, nan, 123.539421028, False, False, False
250, 10.4270937604, nan, 136.253148809, False, False, False
255, 10.6356356356, nan, 175.497544308, False, False, False
260, 10.8441775108, nan, 123.23045059, False, False, False
265, 11.0527193861, nan, 156.281203229, False, False, False
270, 11.2612612613, nan, 128.273561745, False, False, False
275, 11.4698031365, nan, 146.376035574, False, False, False
280, 11.6783450117, nan, 173.547812168, False, False, False
285, 11.8868868869, nan, nan, False, False, False
290, 12.0954287621, nan, nan, False, False, False
295, 12.3039706373, nan, nan, False, False, False
300, 12.5125125125, nan, 238.352291843, False, False, False
305, 12.7210543877, nan, 230.869683004, False, False, False
310, 12.9295962629, nan, nan, False, False, False
315, 13.1381381381, nan, 207.263579345, False, False, False
320, 13.3466800133, nan, nan, False, False, False
325, 13.5552218886, nan, 197.347469727, False, False, False
330, 13.7637637638, nan, 237.445652533, False, False, False
335, 13.972305639, nan, nan, False, False, False
340, 14.1808475142, nan, nan, False, False, False
345, 14.3893893894, nan, nan, False, False, False
350, 14.5979312646, nan, 285.693507773, False, False, False
355, 14.8064731398, nan, nan, False, False, False
360, 15.015015015, nan, nan, False, False, False
365, 15.2235568902, nan, 116.120770079, False, False, False
370, 15.4320987654, nan, 98.2045213581, False, False, False
375, 15.6406406406, nan, nan, False, False, False
380, 15.8491825158, nan, 98.2697291742, False, False, False
385, 16.0577243911, nan, nan, False, False, False
390, 16.2662662663, nan, 96.6261261127, False, False, False
395, 16.4748081415, nan, 125.57805491, False, False, False
400, 16.6833500167, nan, nan, False, False, False
405, 16.8918918919, nan, 267.810187394, False, False, False
410, 17.1004337671, nan, 254.347119559, False, False, False
415, 17.3089756423, nan, 73.4791272797, False, False, False
420, 17.5175175175, nan, nan, False, False, False
425, 17.7260593927, nan, 130.734601846, False, False, False
430, 17.9346012679, nan, 261.406120066, False, False, False
435, 18.1431431431, nan, 45.3476339753, False, False, False
440, 18.3516850184, nan, nan, False, False, False
445, 18.5602268936, nan, 158.377128738, False, False, False
450, 18.7687687688, nan, 82.2452584378, False, False, False
455, 18.977310644, nan, 90.6819968931, False, False, False
460, 19.1858525192, nan, 133.900763357, False, False, False
465, 19.3943943944, nan, 134.241617117, False, False, False
470, 19.6029362696, nan, 119.729445886, False, False, False
475, 19.8114781448, nan, nan, False, False, False
480, 20.02002002, nan, 137.333916962, False, False, False
485, 20.2285618952, nan, 143.672742323, False, False, False
490, 20.4371037704, nan, 137.735846274, False, False, False
495, 20.6456456456, nan, 129.369793447, False, False, False
500, 20.8541875209, nan, 162.006909829, False, False, False
505, 21.0627293961, nan, 212.029371159, False, False, False
510, 21.2712712713, nan, nan, False, False, False
515, 21.4798131465, nan, nan, False, False, False
520, 21.6883550217, nan, nan, False, False, False
525, 21.8968968969, nan, nan, False, False, False
