frame_num, time in sec, dominant OF mag, dominant OF ang, pan, tilt, zoom
5, 0.208541875209, 3.28439879417, 60.0604488438, False, False, False
10, 0.417083750417, 2.53577852249, 60.7941204437, False, False, False
15, 0.625625625626, 2.27485585213, nan, False, False, False
20, 0.834167500834, 2.19807696342, 58.5831130773, False, False, False
25, 1.04270937604, 2.20987796783, nan, False, False, False
30, 1.25125125125, 2.3595700264, nan, False, False, False
35, 1.45979312646, 2.51982069016, nan, False, False, False
40, 1.66833500167, 2.6444876194, nan, False, False, False
45, 1.87687687688, 2.56379580498, 193.315281211, False, False, False
50, 2.08541875209, 2.70062851906, 192.5855438, False, False, False
55, 2.29396062729, 2.71152019501, nan, False, False, False
60, 2.5025025025, 2.71952581406, 161.439239147, False, False, False
65, 2.71104437771, 2.62597799301, nan, False, False, False
70, 2.91958625292, 2.53502988815, nan, False, False, False
75, 3.12812812813, 2.65008807182, nan, False, False, False
80, 3.33667000334, 1.67072248459, nan, False, False, False
85, 3.54521187855, 2.19426298141, nan, False, False, False
90, 3.75375375375, 3.58340549469, 189.842020735, True, False, False
95, 3.96229562896, 5.7995595932, 186.3399232, True, False, False
100, 4.17083750417, 5.85598611832, 187.44186494, True, False, False
105, 4.37937937938, 6.40956783295, 186.144361224, True, False, False
110, 4.58792125459, 6.11686992645, 187.916604068, True, False, False
115, 4.7964631298, 6.24394655228, 188.30696304, True, False, False
120, 5.00500500501, 6.46573877335, 186.386518751, True, False, False
125, 5.21354688021, 5.35193538666, 192.704498375, True, False, False
130, 5.42208875542, 4.20690059662, 196.01055582, True, False, False
135, 5.63063063063, 3.16260123253, nan, True, False, False
140, 5.83917250584, 2.62293219566, nan, False, False, False
145, 6.04771438105, 3.03555202484, nan, False, False, False
150, 6.25625625626, 2.94256663322, nan, False, False, False
155, 6.46479813146, 2.78764152527, nan, False, False, False
160, 6.67334000667, 2.70846486092, nan, False, False, False
165, 6.88188188188, 2.84599924088, nan, False, False, False
170, 7.09042375709, 3.05863285065, nan, False, False, False
175, 7.2989656323, 3.19657897949, nan, False, False, False
180, 7.50750750751, 3.7412853241, nan, False, False, False
185, 7.71604938272, 4.56294441223, nan, False, False, False
190, 7.92459125792, 5.98007488251, 198.702456315, True, False, False
195, 8.13313313313, 8.28515815735, 188.413459349, True, False, False
200, 8.34167500834, 8.77396202087, 187.252818964, True, False, False
205, 8.55021688355, 8.93444156647, 186.667266847, True, False, False
210, 8.75875875876, 8.4757642746, 186.079925219, True, False, False
215, 8.96730063397, 8.15212059021, 184.152104326, True, False, False
220, 9.17584250918, 7.2853012085, 187.614313556, True, False, False
225, 9.38438438438, 6.07203674316, nan, True, False, False
230, 9.59292625959, 5.03048324585, nan, False, False, False
235, 9.8014681348, 5.00871944427, nan, False, False, False
240, 10.01001001, 4.86468982697, nan, False, False, False
245, 10.2185518852, 4.96933269501, nan, False, False, False
250, 10.4270937604, 5.12640953064, nan, False, False, False
255, 10.6356356356, 5.55344581604, nan, False, False, False
260, 10.8441775108, 5.7782201767, nan, False, False, False
265, 11.0527193861, 5.68831443787, nan, False, False, False
270, 11.2612612613, 5.58921909332, nan, False, False, False
275, 11.4698031365, 5.30166625977, nan, False, False, False
280, 11.6783450117, 6.16993331909, 141.847592834, True, False, False
285, 11.8868868869, 9.66874885559, 172.857799137, True, False, False
290, 12.0954287621, 9.566822052, 183.059465304, True, False, False
295, 12.3039706373, 10.4165649414, 175.552349746, True, False, False
300, 12.5125125125, 9.63029766083, 171.8180531, True, False, False
305, 12.7210543877, 8.76793956757, 176.532454571, True, False, False
310, 12.9295962629, 6.49247407913, nan, True, False, False
315, 13.1381381381, 6.14743709564, nan, False, False, False
320, 13.3466800133, 6.55770874023, nan, False, False, False
325, 13.5552218886, 6.88323497772, nan, False, False, False
330, 13.7637637638, 6.59346580505, nan, False, False, False
335, 13.972305639, 6.89771223068, nan, False, False, False
340, 14.1808475142, 5.96746921539, nan, False, False, False
345, 14.3893893894, 6.78529167175, nan, False, False, False
350, 14.5979312646, 7.38670682907, nan, False, False, False
355, 14.8064731398, 7.416659832, nan, False, False, False
360, 15.015015015, 7.45812511444, nan, False, False, False
365, 15.2235568902, 6.06890249252, nan, False, False, False
370, 15.4320987654, 6.62351989746, nan, False, False, False
375, 15.6406406406, 6.63391876221, nan, False, False, False
380, 15.8491825158, 7.14478635788, nan, False, False, False
385, 16.0577243911, nan, nan, False, False, False
390, 16.2662662663, nan, nan, False, False, False
395, 16.4748081415, nan, nan, False, False, False
