frame_num, time in sec, dominant OF mag, dominant OF ang, pan, tilt, zoom
5, 0.208541875209, 0.954119801521, 36.8213893061, False, False, False
10, 0.417083750417, 0.952765524387, nan, False, False, False
15, 0.625625625626, 1.82529509068, 33.6968031571, True, False, False
20, 0.834167500834, 2.72463083267, 28.596636017, True, False, False
25, 1.04270937604, 4.38516044617, 25.6486785599, True, False, False
30, 1.25125125125, 2.51202201843, 36.65273486, True, False, False
35, 1.45979312646, 1.24275863171, 35.6296749752, True, False, False
40, 1.66833500167, 0.528182864189, 30.9346029397, True, False, False
45, 1.87687687688, 0.600270926952, 46.7608923222, True, False, False
50, 2.08541875209, 0.712165772915, 31.3341007043, True, False, False
55, 2.29396062729, nan, 279.135706547, True, False, False
60, 2.5025025025, nan, 184.52630307, False, False, False
65, 2.71104437771, nan, 227.195451042, False, False, False
70, 2.91958625292, nan, 180.457204212, False, False, False
75, 3.12812812813, nan, 140.815332684, False, False, False
80, 3.33667000334, 0.515269756317, 173.295969433, False, False, False
85, 3.54521187855, 0.591007471085, 54.958447798, False, False, False
90, 3.75375375375, 0.471193045378, 306.911244543, False, False, False
95, 3.96229562896, nan, 267.82775464, False, False, False
100, 4.17083750417, nan, 95.6004434352, False, False, False
105, 4.37937937938, nan, 161.449033638, False, False, False
110, 4.58792125459, 0.46266657114, 34.1438595288, True, False, False
115, 4.7964631298, 0.400437235832, 41.3644964627, True, False, False
120, 5.00500500501, 0.5938154459, 30.8040302134, True, False, False
125, 5.21354688021, 0.619882404804, 35.1278882976, True, False, False
130, 5.42208875542, 1.05666148663, 339.193805806, True, False, False
135, 5.63063063063, 1.444465518, 338.75129151, True, False, False
140, 5.83917250584, 2.1271045208, 336.219859479, True, False, False
145, 6.04771438105, 2.93846416473, 156.781623869, True, False, False
150, 6.25625625626, 3.71858501434, 237.164685871, True, False, False
155, 6.46479813146, 3.78005051613, 15.0468025812, True, False, False
160, 6.67334000667, 3.22461414337, 212.59842154, True, False, False
165, 6.88188188188, 2.92873883247, 8.85617695709, True, False, False
170, 7.09042375709, 2.48494958878, 273.301604845, True, False, False
175, 7.2989656323, 1.92893874645, 125.527934982, True, False, False
180, 7.50750750751, 1.92446672916, 268.003317823, True, False, False
185, 7.71604938272, 2.00462126732, 286.290357024, True, False, False
190, 7.92459125792, 2.38226556778, 353.199901001, False, True, False
195, 8.13313313313, 2.59763598442, 178.204307295, True, False, False
200, 8.34167500834, 2.61049509048, 307.805890041, False, True, False
205, 8.55021688355, 2.60942840576, 25.630196068, False, True, False
210, 8.75875875876, 2.70122981071, 346.949458288, True, False, False
215, 8.96730063397, 2.49889135361, 22.6323167583, True, False, False
220, 9.17584250918, 2.47959256172, 22.9321535251, True, False, False
225, 9.38438438438, 2.68731331825, 293.13773095, True, False, False
230, 9.59292625959, 2.63673043251, 308.947078048, True, False, False
235, 9.8014681348, 3.1604681015, 353.407347506, True, False, False
240, 10.01001001, 2.84870648384, 112.605189751, True, False, False
245, 10.2185518852, 2.77891254425, 315.318770279, False, True, False
250, 10.4270937604, 3.18697619438, 16.6904261332, True, False, False
255, 10.6356356356, 3.38741230965, 52.7096831458, True, False, False
260, 10.8441775108, 4.15912055969, 332.979207925, False, True, False
265, 11.0527193861, 4.67926692963, 181.370332202, True, False, False
270, 11.2612612613, 5.50431251526, 162.252045319, True, False, False
275, 11.4698031365, 6.4279499054, 45.87260573, True, False, False
280, 11.6783450117, 7.19408750534, 158.19556865, True, False, False
285, 11.8868868869, 8.16258716583, 338.160343543, True, False, False
290, 12.0954287621, 9.15937709808, 234.241173661, True, False, False
295, 12.3039706373, 9.31543064117, 318.838639966, True, False, False
300, 12.5125125125, 9.49322032928, 219.31453289, True, False, False
305, 12.7210543877, 8.58869552612, 341.108417113, True, False, False
310, 12.9295962629, 7.43752861023, 155.839768103, True, False, False
315, 13.1381381381, 6.87623977661, 15.6583435685, True, False, False
320, 13.3466800133, 6.09903526306, 95.8101985446, True, False, False
325, 13.5552218886, 5.81962013245, 206.172716173, True, False, False
330, 13.7637637638, 5.54497861862, 349.252215585, True, False, False
335, 13.972305639, 5.4054813385, 331.634152433, True, False, False
340, 14.1808475142, 4.91750144958, 10.3484802294, False, True, False
345, 14.3893893894, 4.58809614182, 312.343840405, True, False, False
350, 14.5979312646, 4.23905277252, 10.0163725263, True, False, False
355, 14.8064731398, 4.32462596893, 20.042399525, True, False, False
360, 15.015015015, 4.36867523193, 318.760666526, True, False, False
365, 15.2235568902, 3.99378085136, 243.416194094, True, False, False
370, 15.4320987654, 3.72805905342, 340.768328334, True, False, False
375, 15.6406406406, 3.31105828285, 334.811173944, True, False, False
380, 15.8491825158, 3.51340603828, 178.737021069, True, False, False
385, 16.0577243911, 3.49928736687, 207.873679163, True, False, False
390, 16.2662662663, 3.65801358223, 132.408312382, True, False, False
395, 16.4748081415, 3.58569192886, 316.36083858, True, False, False
400, 16.6833500167, 3.25236392021, 329.483353184, True, False, False
405, 16.8918918919, 3.11105012894, 40.0321656123, True, False, False
410, 17.1004337671, 1.58556222916, 328.048494364, True, False, False
415, 17.3089756423, 0.548548400402, nan, True, False, False
420, 17.5175175175, 1.49730443954, 181.01677429, True, False, False
425, 17.7260593927, 1.51958370209, 181.461870397, True, False, False
430, 17.9346012679, 1.33622527122, 181.259191364, True, False, False
435, 18.1431431431, 0.389778167009, 203.072329384, True, False, False
440, 18.3516850184, 0.458509325981, 170.769782987, True, False, False
445, 18.5602268936, nan, 185.644268433, True, False, False
450, 18.7687687688, nan, 115.064904796, False, False, False
455, 18.977310644, nan, 271.170285296, False, False, False
460, 19.1858525192, nan, 147.498235655, False, False, False
465, 19.3943943944, nan, 166.538221249, False, False, False
470, 19.6029362696, nan, 190.554832937, False, False, False
475, 19.8114781448, nan, 291.630854615, False, False, False
480, 20.02002002, nan, 211.520795274, False, False, False
485, 20.2285618952, nan, 97.8923885433, False, False, False
490, 20.4371037704, nan, nan, False, False, False
495, 20.6456456456, nan, nan, False, False, False
500, 20.8541875209, nan, 199.428614707, False, False, False
505, 21.0627293961, nan, nan, False, False, False
510, 21.2712712713, nan, nan, False, False, False
515, 21.4798131465, nan, nan, False, False, False
520, 21.6883550217, nan, 254.148743544, False, False, False
525, 21.8968968969, nan, 203.631394028, False, False, False
530, 22.1054387721, nan, 149.761733025, False, False, False
535, 22.3139806473, nan, 140.323531743, False, False, False
540, 22.5225225225, nan, nan, False, False, False
545, 22.7310643977, nan, 193.415111256, False, False, False
550, 22.9396062729, nan, 263.13538736, False, False, False
555, 23.1481481481, nan, 276.359343933, False, False, False
560, 23.3566900234, nan, 275.739927737, False, False, False
565, 23.5652318986, nan, 295.526084178, False, False, False
570, 23.7737737738, nan, 192.44725979, False, False, False
575, 23.982315649, nan, 162.096439949, False, False, False
580, 24.1908575242, nan, nan, False, False, False
585, 24.3993993994, nan, 256.358391703, False, False, False
590, 24.6079412746, nan, 136.673765518, False, False, False
595, 24.8164831498, nan, 127.078456225, False, False, False
600, 25.025025025, nan, 128.230149063, False, False, False
605, 25.2335669002, nan, 134.16226398, False, False, False
610, 25.4421087754, nan, 148.655105776, False, False, False
615, 25.6506506507, nan, 280.641599335, False, False, False
620, 25.8591925259, nan, 289.005111332, False, False, False
625, 26.0677344011, nan, nan, False, False, False
630, 26.2762762763, nan, nan, False, False, False
635, 26.4848181515, nan, 256.308558643, False, False, False
640, 26.6933600267, nan, 256.004697187, False, False, False
645, 26.9019019019, nan, 224.972470354, False, False, False
650, 27.1104437771, nan, 49.905040133, False, False, False
655, 27.3189856523, nan, 65.7409669123, False, False, False
660, 27.5275275275, nan, 153.847278979, False, False, False
665, 27.7360694027, nan, 70.2379361411, False, False, False
670, 27.9446112779, nan, 217.07991356, False, False, False
675, 28.1531531532, nan, 187.843056591, False, False, False
